89,98,53,5,9,0,0,6,0,0,0,10,18,0,13,8,16,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,4,2,3,5,5,7,0,0,4,1,4,0,0,1,0,6,16,67,18,152,41,68,1,3,2,8,0,0,1,0,4,0,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1
0,8,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,-1,0,-1
48,232,94,4,4,0,1,0,0,2,1,4,9,1,2,10,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,1,0,4,2,1,2,0,1,0,5,0,1,0,0,5,13,56,7,101,14,31,0,7,8,0,0,0,0,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,-1,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1
47,319,64,52,23,12,2,8,0,0,9,4,30,2,10,19,35,4,0,7,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,29,0,0,1,0,0,4,0,0,3,1,0,1,0,0,2,0,3,0,2,1,3,9,3,7,10,8,7,2,0,2,1,4,1,8,0,2,11,21,72,18,179,23,95,0,11,2,3,0,0,0,0,3,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,-1,-1,0,0,-1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
4,47,20,1,11,0,0,0,0,0,1,2,11,0,6,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,6,5,1,0,1,0,1,3,0,0,1,0,3,1,7,13,7,31,4,15,0,1,0,2,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,0,-1
15,47,26,3,11,27,1,18,0,0,6,2,16,0,18,11,3,2,3,8,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,7,0,0,0,0,0,3,0,0,2,0,13,2,2,10,0,3,8,2,10,1,0,5,0,0,2,1,5,2,10,25,85,26,186,26,145,0,3,1,8,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1
16,30,15,1,7,7,27,8,2,0,5,0,16,1,2,14,20,1,0,9,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,1,4,0,0,11,2,6,2,0,12,0,4,10,1,1,1,3,1,8,9,19,59,9,150,26,113,0,3,1,5,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1
11,52,24,3,11,10,8,37,6,0,10,4,25,4,16,31,12,2,2,11,0,6,0,2,3,0,0,0,1,0,0,4,0,0,0,0,16,0,0,4,0,0,3,0,0,1,0,4,0,1,0,0,0,0,0,9,0,0,6,1,1,5,3,7,0,1,4,4,1,0,6,2,5,2,20,56,23,165,23,109,1,2,4,18,0,0,0,0,4,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1
56,125,47,2,32,4,3,16,11,0,19,1,54,2,29,29,20,7,0,9,1,2,2,3,2,0,0,0,0,1,2,0,1,0,0,0,20,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,5,0,5,7,3,17,10,2,11,1,1,9,1,3,0,4,0,1,3,14,60,11,122,26,73,0,7,1,5,0,0,0,4,4,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1
69,236,36,16,40,9,0,5,3,18,13,4,36,2,15,13,15,1,0,9,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,1,0,0,3,1,2,0,1,0,0,0,4,0,0,2,0,7,2,3,7,7,1,9,5,9,0,2,4,2,3,0,2,1,3,5,3,68,12,106,12,40,0,0,0,2,0,0,0,0,8,-1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,0,-1,0,-1,-1,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
38,79,45,12,18,4,2,16,1,0,46,12,54,9,21,13,29,4,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,5,1,2,13,3,5,0,0,1,2,2,1,1,3,0,9,7,54,11,128,24,53,1,3,4,1,0,0,0,0,5,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,-1,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
34,223,43,5,4,1,1,6,0,1,5,32,19,4,9,13,13,2,0,1,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,17,1,0,0,0,2,0,0,3,4,0,0,0,0,2,0,0,1,0,3,0,1,9,1,0,0,0,2,0,0,0,0,1,2,1,0,0,4,11,41,0,95,10,25,1,2,0,2,0,2,0,2,2,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0
11,52,19,9,4,2,0,8,0,0,6,2,58,5,4,14,12,0,0,8,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,2,5,2,6,1,0,3,0,0,0,0,0,1,0,4,35,10,100,11,40,0,6,1,2,0,0,0,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1
19,18,23,7,3,2,3,7,0,0,7,6,12,24,9,5,7,0,0,2,0,2,1,5,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,5,0,0,5,0,2,0,1,0,0,0,1,0,2,0,1,5,26,3,44,6,35,0,0,6,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0
25,74,12,5,14,4,1,10,2,0,12,15,73,2,65,39,42,12,0,9,0,10,0,0,2,0,0,0,0,2,2,0,0,0,0,0,40,0,4,0,1,0,1,0,3,0,1,1,0,0,0,0,0,0,1,1,1,2,7,7,4,7,1,8,0,1,1,7,1,2,7,4,1,9,26,58,15,238,40,148,0,1,9,5,0,0,0,5,4,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0
23,36,18,1,16,4,0,3,0,0,6,6,45,8,18,52,10,4,1,3,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,24,0,1,0,0,0,3,0,1,1,0,1,0,0,1,0,2,0,0,6,0,0,3,1,5,4,6,2,3,0,5,0,5,1,5,0,9,6,23,32,8,84,11,69,1,8,3,5,0,0,0,2,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1
17,57,12,2,19,4,1,9,2,0,7,6,32,1,17,19,88,7,1,12,1,8,2,4,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,1,3,3,0,0,0,0,0,2,1,0,0,0,3,0,0,5,2,1,7,0,10,0,0,7,1,2,3,1,1,3,3,10,59,6,134,29,114,0,1,3,9,0,0,1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1
30,75,21,10,11,7,4,6,2,0,6,6,38,3,37,31,42,30,0,22,0,4,2,4,0,0,1,0,0,0,3,0,0,0,0,0,19,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,14,8,5,5,0,10,1,1,10,1,1,0,4,2,2,3,14,94,10,173,36,149,0,3,2,9,0,0,0,2,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1
14,44,6,0,5,2,8,11,0,0,1,2,43,5,20,20,25,3,26,10,3,4,1,6,0,0,0,2,0,0,0,0,0,0,0,0,17,0,1,0,0,3,1,0,1,1,0,0,0,0,1,0,2,0,0,7,0,0,7,5,2,9,4,8,0,3,7,0,3,2,1,1,1,18,15,73,12,121,29,119,0,2,2,5,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1
28,77,21,4,6,5,0,19,1,0,3,4,32,6,17,29,31,8,0,74,1,6,4,1,3,0,1,0,0,2,0,0,0,1,0,3,61,1,0,3,0,0,10,0,5,2,2,1,0,1,0,0,0,3,2,10,2,1,11,6,4,15,6,12,0,2,16,5,6,0,2,3,8,27,11,134,27,312,58,223,0,8,13,18,0,0,0,0,3,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,0,0,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0
8,35,8,0,5,0,6,7,1,0,4,4,34,3,19,11,43,7,1,1,13,10,3,1,2,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,5,1,4,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,8,2,2,1,0,0,1,4,0,0,0,0,6,8,53,1,86,39,103,0,9,1,2,0,0,0,6,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,0,-1
16,24,12,0,0,1,0,7,0,0,5,5,16,1,6,11,18,0,1,10,4,26,4,0,1,0,0,0,0,0,0,0,1,0,0,0,14,0,3,0,0,1,1,0,7,1,1,0,1,0,0,0,1,0,0,3,0,5,7,0,1,4,4,3,1,0,3,4,1,2,2,1,1,18,10,33,6,90,22,50,0,1,3,6,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1
11,19,16,1,13,0,0,10,0,0,8,8,26,2,5,19,29,3,3,5,13,7,56,6,9,0,0,0,2,1,0,1,0,0,0,0,21,3,0,0,0,4,0,0,0,2,0,0,0,0,0,3,2,1,0,0,0,0,7,4,3,3,2,7,0,2,4,3,3,0,0,0,1,9,12,59,17,174,32,113,0,2,0,9,0,0,0,6,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1
20,43,14,4,10,1,0,0,0,0,4,5,6,0,11,10,7,6,0,6,0,0,2,39,4,0,0,0,0,6,1,1,3,0,0,1,36,7,7,0,3,0,1,0,2,1,1,3,0,0,0,6,6,2,0,2,0,0,0,0,1,2,3,44,0,1,6,3,0,2,5,4,0,2,8,75,2,123,22,78,0,4,0,5,0,0,0,1,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,-1,0,0,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
12,13,13,1,0,7,2,7,0,0,9,3,11,6,11,4,24,0,0,3,1,3,0,3,21,0,0,2,4,3,1,6,2,0,0,0,19,3,0,0,0,0,1,0,5,0,1,4,0,0,1,3,0,0,0,12,1,2,12,2,1,7,7,16,0,0,2,0,4,1,5,1,11,5,6,45,6,116,28,74,0,3,5,7,0,0,0,0,5,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
20,22,11,1,13,20,9,6,0,0,3,0,19,1,16,8,68,10,1,21,3,4,1,6,4,4,4,1,0,0,0,18,6,0,2,0,12,27,6,11,5,1,8,0,7,12,1,40,0,0,0,4,0,7,2,8,5,3,10,2,8,6,2,33,0,2,1,20,1,22,4,2,0,28,7,48,10,109,30,47,0,6,3,1,0,1,0,5,9,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,0,-1,0,0,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
35,12,25,7,15,18,2,6,1,0,3,2,8,0,17,14,52,8,0,25,7,5,3,29,25,1,12,4,4,5,25,19,4,0,2,0,18,25,6,4,4,11,14,0,13,2,3,42,1,2,0,7,3,3,0,4,4,4,6,2,9,6,17,36,0,6,4,17,0,26,5,2,12,30,14,80,15,119,18,76,0,9,0,4,0,0,1,8,5,-1,-1,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
28,19,18,5,6,4,5,4,6,0,3,1,14,1,8,7,19,4,1,6,0,3,1,18,6,0,3,17,5,1,11,3,8,0,0,0,31,11,8,2,0,1,3,0,13,3,2,3,0,1,2,4,2,1,0,16,3,4,3,1,5,10,2,17,2,2,12,7,3,11,8,0,3,8,5,79,12,154,17,84,1,3,9,3,0,0,0,5,8,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
7,19,4,1,3,8,1,3,3,0,2,4,3,0,4,5,7,6,1,7,0,0,0,6,5,0,3,2,4,1,1,2,0,2,2,2,19,3,2,1,1,1,0,0,8,3,3,4,0,0,1,3,0,0,0,3,0,0,3,0,0,2,5,14,2,0,3,2,1,1,2,0,0,7,3,52,3,94,14,50,0,1,0,8,0,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,-1,0,-1,0,-1,0,0,0,-1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1
7,19,14,0,6,6,0,4,1,0,0,0,9,0,12,10,23,7,0,6,2,2,1,13,10,0,0,2,1,5,8,2,0,0,0,0,15,2,3,4,0,3,1,1,4,1,1,7,0,0,1,2,3,8,0,6,2,1,4,1,17,7,5,13,1,0,4,8,0,2,4,9,1,5,4,30,10,112,19,61,1,6,0,4,0,0,1,0,2,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1
